30757,BIVA,small_airport,Vatnsnes Airport,IS,IS-8,Vatnsnes,BIVA,
44001,BIVH,small_airport,Varmahlid Airport,IS,IS-5,Varmahlid,BIVH,
30758,BIVI,small_airport,Vík Airport,IS,IS-8,Vík,BIVI,
128,BIVM,medium_airport,Vestmannaeyjar Airport,IS,IS-8,Vestmannaeyjar,BIVM,
32593,BIVO,small_airport,Vopnafjörður Airport,IS,IS-7,Vopnafjörður,BIVO,
301807,BIZ,closed,Bimin Airport,PG,PG-SAN,,,BMN
300790,BJE,small_airport,Baleela Airport,SD,SD-13,Baleela Base Camp,,
300791,BJQ,small_airport,Bahja Airport,OM,OM-WU,Bahja,,
312172,BJT,seaplane_base,Bentota River Waterdrome,LK,LK-1,Bentota,,
4614,BKPR,large_airport,Priština International Airport,KS,KS-U-A,Prishtina,BKPR,
302248,bl,closed,RNAS Pembroke/RNAS Milton/RAF Carew Cheriton,GB,GB-ENG,Pembrokeshire,,
46651,BLM,small_airport,Bahia De Los Angelos South,MX,MX-BCN,,,BLM
302039,BLW,closed,Bellows AFS (Bellows Field),US,US-HI,Waimanalo,,
44079,BM-0001,closed,RNAS Boaz Island,BM,BM-U-A,Boaz Island,,
44080,BM-0002,closed,Naval Air Station Bermuda Annex,BM,BM-U-A,Morgan's Point,,
302041,BMH,small_airport,Bomai Airport,PG,PG-CPK,Bomai,AYBO,BOM
28482,BMQ,small_airport,Bamburi Airport,KE,KE-300,,HKBM,
302044,BMZ,small_airport,Bamu Airport,PG,PG-WPD,Bamu,AYBF,BAMU
16502,BNF,seaplane_base,Warm Spring Bay Seaplane Base,US,US-AK,Baranof,,BNF
301975,BNM,small_airport,Bodinumu Airport,PG,PG-CPM,Bodinumu,AYBD,BNU
302045,BNQ,closed,Baganga airport,PH,PH-DAO,Baganga,,
302046,BNT,small_airport,Bundi Airport,PG,PG-MPM,Bundi,AYDI,BDI
312758,BNV,closed,Boana Airport,PG,PG-MPL,Boana,,
313293,BNZ,closed,Banz Airport,PG,PG-JI,Banz,,
41591,BO-0001,small_airport,Rurenabaque Airport,BO,BO-B,Rurenabaque,SLRQ,
41592,BO-0002,small_airport,Riberalta Airport,BO,BO-B,Riberalta,,
314372,BO-0003,small_airport,San Juan de Beni Airport,BO,BO-B,Puerto Leigue,,
314376,BO-0004,small_airport,Puerto Ustarez Airport,BO,BO-B,Puerto Ustarez,,
314377,BO-0005,small_airport,Mayo Mayo Airport,BO,BO-B,Santa Rosa de Vigo,,
314378,BO-0006,small_airport,El Mojar Airport,BO,BO-B,El Mojar,,
314384,BO-0007,small_airport,El Tacuaral,BO,BO-B,El Tacuaral,,
314385,BO-0008,small_airport,Camiare Airport,BO,BO-B,Camiare,,
314402,BO-0009,small_airport,Saipiru Airport,BO,BO-S,Cordillera,,
41590,BO-BVL,small_airport,Baures Airport,BO,BO-B,Baures,SLBA,
16503,BOF,heliport,Bolling Air Force Base,US,US-DC,Washington,KBOF,BOF
16504,BOK,small_airport,Brookings Airport,US,US-OR,Brookings,BOK,BOK
312759,BOQ,closed,Boku Airport,PG,PG-NSB,Boku,,
301979,BOT,small_airport,Bosset Airport,PG,PG-WPD,Bosset,AYET,BST
312780,BOV,small_airport,Boang Airport,PG,PG-NIK,Boang Island,,BOG
302402,BPF,small_airport,Batuna Aerodrome,SB,SB-WE,Batuna Mission Station,AGBT,
16505,BQV,seaplane_base,Bartlett Cove Seaplane Base,US,US-AK,Gustavus,BQV,BQV
41842,BR-0001,small_airport,Sitio de Voo Tatamborá,BR,BR-SP,"Ponta da Sela, Ilhabela",,
42431,BR-0002,closed,Alegrete,BR,BR-RS,,,
42432,BR-0003,closed,Fazenda Cana Brava,BR,BR-BA,,,
42433,BR-0004,closed,Fazenda Sao Judas Tadeu,BR,BR-RO,,,
42434,BR-0005,closed,Iguatemi,BR,BR-MS,,,
42435,BR-0006,closed,Ilha Solteira,BR,BR-SP,,,
42436,BR-0007,closed,Irati,BR,BR-PR,,,
42437,BR-0008,closed,Planura,BR,BR-MG,,,
42438,BR-0009,closed,Ponta Do Costa,BR,BR-RJ,,,
42439,BR-0010,closed,Senhor Do Bonfim,BR,BR-BA,,,
42508,BR-0011,closed,Edmar Ferreira,BR,BR-GO,Buriti Alegre,,
42509,BR-0012,closed,Maisa Airport,BR,BR-RN,Mossoró,,
44628,BR-0013,closed,Fazenda Campo Oliva - Nhecolândia,BR,BR-MS,Corumbá,,
299116,BR-0014,closed,Nova Jacuí Airport,BR,BR-RS,Salto do Jacuí,,
299171,BR-0015,closed,Tucumã Airport,BR,BR-PA,Tucumã,,
308787,BR-0016,small_airport,Alexânia Municipal Airport,BR,BR-GO,Alexânia,,
302392,BR-0017,heliport,Guarulhos - Sao Paulo Airport Marriott Heliport,BR,BR-SP,,,
307254,BR-0018,heliport,Fasano Hotel Heliport,BR,BR-SP,,,
307256,BR-0019,heliport,Estancia Heliport,BR,BR-SP,,,
309748,BR-0020,closed,Panco 10 Heliport,BR,BR-RJ,Duque De Caxias,,
309753,BR-0021,heliport,Hospital São Mateus Helipad,BR,BR-CE,Fortaleza,SDBQ,SDBQ
313736,BR-0022,small_airport,Fazenda Trescinco Juruena Airport,BR,BR-MT,Alta Floresta,,
313737,BR-0023,small_airport,Bonfim Airport,BR,BR-RR,Bonfim,,
314974,BR-0024,small_airport,Fazenda Montenegro Airport,BR,BR-PA,Chaves,,
314975,BR-0025,small_airport,Punto do Carmo Airport,BR,BR-PA,Chaves,,
314976,BR-0026,small_airport,Afuá Municipal Airport,BR,BR-PA,Afuá,,
314977,BR-0027,small_airport,Anajás Airport,BR,BR-PA,Anajás,,
314978,BR-0028,small_airport,Povoado Airport,BR,BR-PA,Salvaterra,,
314979,BR-0029,closed,Campo Limpo Airport,BR,BR-PA,Santo Antônio,,
30637,BR-ALT,small_airport,Alenquer Airport,BR,BR-PA,Alenquer,SDWQ,
32402,BR-SWM,closed,Suia-Missu Airport,BR,BR-MT,Alto Boa Vista,,
312520,BRG,closed,Whitesburg Municipal Airport,US,US-KY,Whitesburg,,
46168,BS-0001,closed,Fowl Cay Airstrip,BS,BS-EX,Fowl Cay,,
46379,BS-0002,small_airport,Port Nelson Airstrip,BS,BS-SR,Port Nelson,,
46380,BS-0003,small_airport,Cape Santa Maria Airstrip,BS,BS-LI,,,
46381,BS-0004,small_airport,Cave Cay Airstrip,BS,BS-EX,Cave Cay,,
46382,BS-0005,small_airport,Farmers Cay Airstrip,BS,BS-EX,Little Farmers Cay,,
309771,BS-0006,closed,Castaway Cay (Gorda Cay) Airstrip,BS,BS-U-A,,,
35303,BS-NSB,seaplane_base,Bimini North Seaplane Base,BS,BS-BI,Bimini,,
302403,BSI,small_airport,Blairsville,US,US-PA,Blairsville,,BSI
301802,BSP,small_airport,Bensbach Airport,PG,PG-WPD,Bensbach,AYBH,BEN
302396,BSV,small_airport,Besakoa Airport,MG,MG-M,Besakoa,,
46171,BUL,small_airport,Bulolo Airport,PG,PG-MPL,Bulolo,AYBU,BUO
311040,BVP,closed,Bolovip Airstrip,PG,PG-WPD,Bolovip,,
302436,BVR,small_airport,Esperadinha Airport,CV,CV-S,Brava Island,GVBR,
35351,BW-0001,small_airport,Two Rivers Airport,BW,BW-KG,Two Rivers,,
31654,BW-HUK,small_airport,Hukuntsi Airport,BW,BW-KG,Hukuntsi,,
301800,BWJ,small_airport,Bawan Airport,PG,PG-MPL,,,BWN
301803,BWP,small_airport,Bewani Airport,PG,PG-SAN,Bewani,AYBI,BEW
302394,BXL,seaplane_base,Blue Lagoon Seaplane Base,FJ,FJ-W,Nanuya Lailai Island,,
310095,BXZ,small_airport,Bunsil Airport,PG,PG-MPL,Bunsil - Umboi Island,AYNS,BSL
34946,BY-0001,medium_airport,Balbasovo Air Base,BY,BY-VI,Orsha,,
34951,BY-0002,closed,Bobr Air Base,BY,BY-MI,Talacyn,,
34952,BY-0003,medium_airport,Bobrovichi Air Base,BY,BY-HO,Kalinovichi,,
34957,BY-0004,small_airport,Borovtsy Air Base,BY,BY-VI,Polatsk,,
43023,BY-0005,small_airport,Polotsk Airport,BY,BY-VI,Polotsk,,
44363,BY-0006,medium_airport,Osovtsy Air Base,BY,BY-BR,Byaroza,UMMO,
44382,BY-0007,closed,Bykhau Air Base,BY,BY-MA,Bykhau,,
44997,BY-0008,small_airport,Bel Airport,BY,BY-MA,Krichaw,,
46165,BY-0009,small_airport,Lida Air Base,BY,BY-HR,Lida,UMDD,
46231,BY-0010,heliport,Borovukha-2 Helipad,BY,BY-VI,Polatsk,,
35057,BY-1095,small_airport,Postavy Air Base,BY,BY-VI,Postavy,,
35030,BY-1210,closed,Maladzyechna Air Base,BY,BY-MI,Maladzyechna,,
35112,BY-3111,small_airport,Zhurzhevo Air Base,BY,BY-VI,Vitebsk,,
35060,BY-4247,small_airport,Pribytki Air Base,BY,BY-HO,Gomel,,
35083,BY-7836,closed,Smarhon Air Base,BY,BY-HR,Smorgon,,
35026,BY-9934,small_airport,Luninets Air Base,BY,BY-BR,Luninets,,
16506,BYA,small_airport,Boundary Airport,US,US-AK,Boundary,BYA,BYA
302393,BYL,small_airport,Bella Yella Airport,LR,LR-LO,Beliyela,,
300806,BYV,seaplane_base,Beira Lake Seaplane Base,LK,LK-1,Colombo,,
309572,BZ-0001,small_airport,Chan Chich Airstrip,BZ,BZ-OW,Gallon Jug,,
44573,BZ-BCV,small_airport,Belmopan Airport,BZ,BZ-CY,Belmopan,,
42216,BZ-BGK,medium_airport,Big Creek Airport,BZ,BZ-SC,Big Creek,,
30861,BZ-CUK,medium_airport,Caye Caulker Airport,BZ,BZ-BZ,Caye Caulker,,
30867,BZ-CYC,medium_airport,Caye Chapel Airport,BZ,BZ-BZ,Caye Chapel,,
42209,BZ-CZH,medium_airport,Corozal Municipal Airport,BZ,BZ-CZL,Corozal,,
42207,BZ-DGA,medium_airport,Dangriga Airport,BZ,BZ-SC,Dangriga,,
42213,BZ-INB,small_airport,Independence Airport,BZ,BZ-SC,Independence,,
42214,BZ-MDB,small_airport,Melinda Airport,BZ,BZ-SC,Melinda,,
42212,BZ-ORZ,small_airport,Orange Walk Airport,BZ,BZ-OW,Orange Walk,,
42217,BZ-PLJ,medium_airport,Placencia Airport,BZ,BZ-SC,Placencia,,
35305,BZ-PND,medium_airport,Punta Gorda Airport,BZ,BZ-TOL,Punta Gorda,,
42210,BZ-SJX,medium_airport,Sartaneja Airport,BZ,BZ-CZL,Sartaneja,,
32370,BZ-SPR,medium_airport,San Pedro Airport,BZ,BZ-CY,San Pedro,,
42218,BZ-SQS,small_airport,Matthew Spain Airport,BZ,BZ-CY,San Ignacio,,
42211,BZ-STU,small_airport,Santa Cruz Airport,BZ,BZ-CZL,Santa Cruz,,
42208,BZ-SVK,small_airport,Silver Creek Airport,BZ,BZ-SC,Silver Creek,,
42215,BZ-TZA,medium_airport,Belize City Municipal Airport,BZ,BZ-BZ,Belize City,,
27300,BZB,medium_airport,Bazaruto Island Airport,MZ,MZ-I,Bazaruto Island,,
302391,BZM,small_airport,Bemolanga Airport,MG,MG-M,Bemolanga,,
16507,C00,small_airport,Mercer County Airport,US,US-IL,Aledo,C00,C00
16508,C01,small_airport,Southern Cross Airport,US,US-NJ,Williamstown,C01,C01
16510,C07,small_airport,Mack Mesa Airport,US,US-CO,Mack,C07,C07
16511,C11,small_airport,Amana Airport,US,US-IA,Amana,C11,C11
4778,C21,heliport,Commonwealth Health Center Heliport,MP,MP-U-A,Garapan,C21,C21
5505,C23,small_airport,Peleliu Airport,PW,PW-350,Babelthuap Island,C23,C23
16512,C25,small_airport,Waverly Municipal Airport,US,US-IA,Waverly,C25,C25
16513,C37,small_airport,Brodhead Airport,US,US-WI,Brodhead,C37,C37
16514,C39,seaplane_base,Folsom Lake Seaplane Base,US,US-CA,Folsom,C39,C39
16515,C40,small_airport,Miller Airport,US,US-IN,Bluffton,C40,C40
16516,C43,small_airport,Hiram Cure Airport,US,US-MI,Sunfield,C43,C43
16517,C44,small_airport,Toutant Airport,US,US-CT,Putnam,C44,C44
16518,C45,small_airport,Manito Mitchell Airport,US,US-IL,Manito,C45,C45
45958,C54,heliport,Catron County Heliport,US,US-NM,Quemado,C54,C54
16519,C55,small_airport,Ogle County Airport,US,US-IL,Mount Morris,C55,C55
16520,C56,small_airport,Bult Field,US,US-IL,Monee,C56,C56
16521,C59,small_airport,Lake Lawn Airport,US,US-WI,Delavan,C59,C59
16522,C66,small_airport,Monmouth Municipal Airport,US,US-IL,Monmouth,C66,C66
16523,C72,small_airport,Cross Winds Airport,US,US-WA,Clayton,C72,C72
16524,C82,small_airport,Bresson Airport,US,US-IL,Compton,C82,C82
16525,C86,small_airport,Freeport/Dornink Airport,US,US-IL,Freeport,C86,C86
16526,C89,small_airport,Sylvania Airport,US,US-WI,Sturtevant,C89,C89
16527,C92,small_airport,Mentone Airport,US,US-IN,Mentone,C92,C92
16528,C94,small_airport,Earlville Airport,US,US-IL,Earlville,C94,C94
16529,C97,small_airport,Lowell Airport,US,US-IN,Lowell,C97,C97
16530,C98,small_airport,Lake Village Airport,US,US-IN,Lake Village,C98,C98
28476,CA-0001,closed,Lac-des-Loups Airport,CA,CA-QC,Lac-des-Loups,,
28477,CA-0002,small_airport,Pourvoirie Joncas Airstrip,CA,CA-QC,Saint-Lazare,,
35388,CA-0003,closed,RCAF Station Buttress,CA,CA-SK,Moose Jaw,,
35389,CA-0004,closed,RCAF Station Aylmer,CA,CA-ON,Aylmer,,
35390,CA-0005,closed,RCAF Station Lincoln Park,CA,CA-AB,Calgary,,
35391,CA-0006,closed,RCAF Station Carberry,CA,CA-MB,Carberry,,
35392,CA-0007,closed,RCAF Station Fingal (No. 4 Bombing and Gunnery School),CA,CA-ON,Fingal,,
35393,CA-0008,closed,RCAF Station Mossbank,CA,CA-SK,Mossbank,,
35394,CA-0009,closed,Hamlin Airport,CA,CA-SK,North Battleford,,CJD4
35142,CA-0010,closed,Maple Airport,CA,CA-ON,Vaughan,,
35148,CA-0011,closed,King City Airport,CA,CA-ON,King City,,
35395,CA-0012,closed,RCAF Station Pearce,CA,CA-AB,Pearce,,
35396,CA-0013,closed,RCAF Pennfield Ridge,CA,CA-NB,Pennfield,,
35397,CA-0014,closed,RCAF Station Dafoe,CA,CA-SK,Dafoe,,
35358,CA-0015,small_airport,Maxville Private Airstrip,CA,CA-ON,Maxville,,
39086,CA-0016,closed,Dog Creek Airport,CA,CA-BC,Dog Creek,,
39663,CA-0017,closed,Agnes Lake Airport,CA,CA-AB,Agnes Lake,,
39664,CA-0018,closed,Aishihik Airport,CA,CA-YT,Aishihik,,
39665,CA-0019,closed,Albert Bay Airport,CA,CA-NU,,,
39666,CA-0020,closed,Algar Tower Airport,CA,CA-AB,,,
39667,CA-0021,closed,Amber Tower Airport,CA,CA-AB,,,
39668,CA-0022,closed,Anama Bay-Dauphin River Airport,CA,CA-MB,,,
39669,CA-0023,closed,Anderson Point Airport,CA,CA-NU,,,
39670,CA-0024,closed,Anderson Ranch Airport,CA,CA-BC,,,
39671,CA-0025,closed,Anglemont Airport,CA,CA-BC,Anglemont,,AA3
39672,CA-0026,closed,Arthur North Airport,CA,CA-ON,,,
39673,CA-0027,closed,Asbestos Airport,CA,CA-QC,Asbestos,,
39674,CA-0028,closed,"Sundance Guest Ranch ""C"" Airport",CA,CA-BC,Ashcroft,,
39675,CA-0029,closed,Crystal Lake Airport,CA,CA-ON,Atikokan,,
39676,CA-0030,closed,Atkinson Point Airport,CA,CA-NT,,,
39677,CA-0031,closed,Austin Airport,CA,CA-MB,,,
39678,CA-0032,closed,Aylmer Airport,CA,CA-ON,,,
39679,CA-0033,closed,Baskatong Lake Airport,CA,CA-QC,Dépôt Baskatong,,
39680,CA-0034,closed,Basnett Airport,CA,CA-AB,,,
39681,CA-0035,closed,Batnuni Airport,CA,CA-BC,,,
39682,CA-0036,closed,Bay d'Espoir Airport,CA,CA-NL,Saint-Veronica's,,
39683,CA-0037,closed,Bear River Airport,CA,CA-YT,,,
39684,CA-0038,closed,Beatton River Airport,CA,CA-BC,,,
39685,CA-0039,closed,Beaulieu River Airport,CA,CA-NT,,,
39686,CA-0040,closed,Beausejour Airport,CA,CA-MB,Beausejour,,
39687,CA-0041,closed,Beaver River Airport,CA,CA-BC,,,
39688,CA-0042,closed,Beaverdell Airport,CA,CA-BC,Beaverdell,,
42744,CA-0043,small_airport,1669 Diamondview Road Private Strip,CA,CA-ON,Carp,,
39690,CA-0044,closed,Belledune Airport,CA,CA-NB,,,
39691,CA-0045,closed,Bennett Field Airport,CA,CA-NT,,,
39692,CA-0046,closed,Berland Airport,CA,CA-AB,,,
39693,CA-0047,closed,Bernard Harbour Airport,CA,CA-NU,,,
39694,CA-0048,closed,Bethany Airport,CA,CA-MB,,,
39695,CA-0049,closed,Big Creek Airport,CA,CA-BC,Big Creek,,
39696,CA-0050,closed,Bird Airport,CA,CA-MB,,,
39697,CA-0051,closed,Bison Airport,CA,CA-AB,,,
39698,CA-0052,closed,Wallace Lake Airport,CA,CA-MB,Bissett,,
39699,CA-0053,closed,Blissville Airport,CA,CA-NB,,,
39700,CA-0054,closed,Blow River Airport,CA,CA-YT,Blow River,,
39701,CA-0055,closed,Bonavista Airport,CA,CA-NL,Little Catalina,,
39702,CA-0056,closed,Borden Airport,CA,CA-ON,,,
39703,CA-0057,closed,Boston Bar Airport,CA,CA-BC,Fraser Canyon,,AD3
39704,CA-0058,closed,Bray Island Airport,CA,CA-NU,,,
39705,CA-0059,closed,Brazeau Airport,CA,CA-AB,,,
39706,CA-0060,closed,Bredenbury Airport,CA,CA-SK,,,
39707,CA-0061,closed,Bristol Field Airport,CA,CA-NL,Argentia,,
42745,CA-0062,small_airport,1797 Diamondview Road Private Strip,CA,CA-ON,Carp,,
39709,CA-0063,closed,Buchans Airport,CA,CA-NL,Buchans,,
39710,CA-0064,closed,Buckingham Airport,CA,CA-QC,,,
39711,CA-0065,closed,Budworm City Airport,CA,CA-NB,,,
39712,CA-0066,closed,Buffalo Creek Airport,CA,CA-AB,Buffalo Creek,,
39713,CA-0067,closed,Burrage Creek Airport,CA,CA-BC,,,
39714,CA-0068,closed,Burtch Airport,CA,CA-ON,Brantford,,
46632,CA-0069,small_airport,Knustford Airstrip,CA,CA-BC,Knutsford,,
39716,CA-0070,closed,Byron Bay Airport,CA,CA-NU,Byron Bay,,YUK
39717,CA-0071,closed,Cabin Creek Airport,CA,CA-AB,,,
39718,CA-0072,closed,Cabin Airport,CA,CA-BC,,,
39719,CA-0073,closed,Calgary (Children's Hospital) Heliport,CA,CA-AB,,,
39720,CA-0074,closed,Campbellford Airport,CA,CA-ON,Campbellford,,
39721,CA-0075,closed,Camsell River (Terra Mining) Airport,CA,CA-NT,,,
39722,CA-0076,closed,Cape Christian Airport,CA,CA-NU,,,
39723,CA-0077,closed,Cape Dyer Airport,CA,CA-NU,Cape Dyer,,YVN
39724,CA-0078,closed,Cape Hooper Airport,CA,CA-NU,,,
39725,CA-0079,closed,Cape Jones Airport,CA,CA-QC,,,
39726,CA-0080,closed,Cape Parry Airport,CA,CA-NT,,,
39727,CA-0081,closed,Cape Young Airport,CA,CA-NU,,,
39728,CA-0082,closed,Carberry Airport,CA,CA-MB,,,
39729,CA-0083,closed,Carrot River Airport,CA,CA-SK,,,
39730,CA-0084,closed,Casey Airport,CA,CA-QC,,,
39731,CA-0085,closed,Casino Airport,CA,CA-YT,,,
39732,CA-0086,closed,Cavendish Airport,CA,CA-AB,,,
39733,CA-0087,closed,Charlotte Lake Airport,CA,CA-BC,,,
41087,CA-0088,small_airport,Navan Bearbrook Airport,CA,CA-ON,Ottawa,,
39735,CA-0089,closed,Chilko Lake (Wilderness Ranch) Airport,CA,CA-BC,,,
39736,CA-0090,closed,Chipmunk Airport,CA,CA-BC,,,
39737,CA-0091,closed,Chunamon Airport,CA,CA-BC,,,
39738,CA-0092,closed,Churchill Falls Airport,CA,CA-NL,,,
39739,CA-0093,closed,Clearwater Airport,CA,CA-BC,,,
39740,CA-0094,closed,Clifton Point Airport,CA,CA-NU,,,
39741,CA-0095,closed,Clinton Creek Airport,CA,CA-YT,,,
39742,CA-0096,closed,Clinton Point Airport,CA,CA-NU,,,
39743,CA-0097,closed,Coal Valley Airport,CA,CA-AB,,,
39744,CA-0098,closed,Comet Airport,CA,CA-AB,,,
39745,CA-0099,closed,Cormorant Lake Airport,CA,CA-MB,,,
39746,CA-0100,closed,Covey Hill Airport,CA,CA-QC,,,
39747,CA-0101,closed,Cowpar Airport,CA,CA-AB,,,
39748,CA-0102,closed,Crater Airport,CA,CA-AB,,,
39749,CA-0103,closed,Crater Airport,CA,CA-MB,,,
39750,CA-0104,closed,Crawfish Lake Airport,CA,CA-BC,,,
39751,CA-0105,closed,Cree Lake Airport,CA,CA-SK,,,
39752,CA-0106,closed,Crooked Lake Airport,CA,CA-NU,,,
39753,CA-0107,closed,Cullaton Lake Airport,CA,CA-NU,,,
39754,CA-0108,closed,Culloden Airport,CA,CA-ON,,,
39755,CA-0109,closed,Cypre River Airport,CA,CA-BC,,,
42746,CA-0110,closed,Cap-de-la-Madeleine,CA,CA-QC,,,
39757,CA-0111,closed,Davis Inlet Airport,CA,CA-NL,,,
39758,CA-0112,closed,Deception Airport,CA,CA-QC,,,
39759,CA-0113,closed,Dewar Lakes Airport,CA,CA-NU,,,YUW
39760,CA-0114,closed,Discovery Airport,CA,CA-NT,,,
45214,CA-0115,closed,RCAF Station Caron,CA,CA-SK,,,
39762,CA-0116,closed,Douglastown Airport,CA,CA-NB,,,
39763,CA-0117,closed,Drake Point Airport,CA,CA-NU,,,
39764,CA-0118,closed,Drake Point Airport,CA,CA-NU,,,
39765,CA-0119,closed,Driftwood Airport,CA,CA-BC,,,
45216,CA-0120,small_airport,Voisey's Bay,CA,CA-NL,,CVB2,CVB2
39767,CA-0121,closed,[Duplicate] Déline Airport,CA,CA-NT,,,
39768,CA-0122,closed,Eaglenest Airport,CA,CA-BC,,,
39769,CA-0123,closed,Eaglesham Airport,CA,CA-AB,,,
39770,CA-0124,closed,East Templeton Airport,CA,CA-QC,Gatineau,,
39771,CA-0125,closed,Bremner Airport,CA,CA-AB,Edmonton,,
39772,CA-0126,closed,Namao Airport,CA,CA-AB,Edmonton,,
39773,CA-0127,closed,Edmunston (Fraser Papers Inc) Heliport,CA,CA-NB,,,
39774,CA-0128,closed,Eltrut Airport,CA,CA-ON,,,
39775,CA-0129,closed,Esker Lake Airport,CA,CA-QC,,,
39776,CA-0130,closed,Espanola (East) Airport,CA,CA-ON,,,
39777,CA-0131,closed,Espanola (West) Airport,CA,CA-ON,,,
39778,CA-0132,closed,Finbow Airport,CA,CA-BC,,,
39779,CA-0133,closed,Foggy Tower Airport,CA,CA-AB,,,
39780,CA-0134,closed,Fort George Airport,CA,CA-QC,,,
39781,CA-0135,closed,Fort McMurray Heliport,CA,CA-AB,,,
39782,CA-0136,closed,Fort Nelson (Forestry) Heliport,CA,CA-BC,,,
39783,CA-0137,closed,Mobil Sierra Airport,CA,CA-BC,Fort Nelson,,
39784,CA-0138,closed,Tompkins Mile 54 Airport,CA,CA-BC,Fort St. John,,
39785,CA-0139,closed,Fredericton (Forestry Centre) Heliport,CA,CA-NB,,,
39786,CA-0140,closed,Gagnon Airport,CA,CA-QC,,,
39787,CA-0141,closed,Germansen Landing Airport,CA,CA-BC,,,
39788,CA-0142,closed,Gift Lake Airport,CA,CA-AB,,,
39789,CA-0143,closed,Gladman Point Airport,CA,CA-NU,Gladman Point,,YUR
39790,CA-0144,closed,Gladstone (Costella Field) Airport,CA,CA-MB,,,
39791,CA-0145,closed,Glendon Airport,CA,CA-AB,,,
39792,CA-0146,closed,Gold Creek Airport,CA,CA-AB,,,
39793,CA-0147,closed,Gold River Airport,CA,CA-BC,,,
39794,CA-0148,closed,Goose River Airport,CA,CA-AB,,,
39795,CA-0149,closed,Gore's Landing Airport,CA,CA-ON,,,
39796,CA-0150,closed,Grand Valley Airport,CA,CA-ON,,,
39797,CA-0151,closed,Grant Point Airport,CA,CA-NU,,,
39798,CA-0152,closed,Gun Lake Airport,CA,CA-BC,,,
39799,CA-0153,closed,Hagersville Airport (No. 16 SFTS),CA,CA-ON,,,
39800,CA-0154,closed,Halifax (South Battery) Heliport,CA,CA-NS,,,
39801,CA-0155,closed,Hart River Airport,CA,CA-YT,,,
39802,CA-0156,closed,Hartney Airport,CA,CA-MB,,,
39803,CA-0157,closed,Haskett Airport,CA,CA-MB,,,
39804,CA-0158,closed,Henik Lake Airport,CA,CA-NU,,,
41098,CA-0159,small_airport,Pontiac Airpark,CA,CA-QC,Pontiac,CPN2,
39806,CA-0160,closed,Highwood Livestock Auction Airport,CA,CA-AB,High River,,
39807,CA-0161,closed,King Ranch Airport,CA,CA-AB,High River,,
39808,CA-0162,closed,Hodgeville Airport,CA,CA-SK,,,
39809,CA-0163,closed,Hornes Gulch Airport,CA,CA-NB,,,
39810,CA-0164,closed,Horton River Airport,CA,CA-NT,,,
39811,CA-0165,closed,Hotchkiss Airport,CA,CA-AB,,,
39812,CA-0166,closed,House Mountain Airport,CA,CA-AB,,,
39813,CA-0167,closed,Howick Airport,CA,CA-QC,,,
39814,CA-0168,closed,Indian Head Airport,CA,CA-SK,,,
39815,CA-0169,closed,Indian River Airport,CA,CA-ON,,,
39816,CA-0170,closed,Inuvik Townsite Airport,CA,CA-NT,,,
39817,CA-0171,closed,Isachsen Airport,CA,CA-NU,,,
39818,CA-0172,closed,Jedney Airport,CA,CA-BC,,,
39819,CA-0173,closed,Jellicoe Airport,CA,CA-ON,,,
39820,CA-0174,closed,Jenny Lind Island Airport,CA,CA-NU,,,
39821,CA-0175,closed,Johanson Lake Airport,CA,CA-BC,,,
39822,CA-0176,closed,Johnson Point Airport,CA,CA-NT,,,
39823,CA-0177,closed,Kakwa Airport,CA,CA-AB,,,
39824,CA-0178,closed,Kaskattama Airport,CA,CA-MB,,,
39825,CA-0179,closed,Kaybob South Airport,CA,CA-AB,,,
39826,CA-0180,closed,Keane Tower Airport,CA,CA-AB,,,
39827,CA-0181,closed,Keg River Airport,CA,CA-AB,,,
39828,CA-0182,closed,Keg Tower Airport,CA,CA-AB,,,
39829,CA-0183,closed,Keith Bay Airport,CA,CA-NU,,,
39830,CA-0184,closed,Kelvington (Mennie Field) Airport,CA,CA-SK,,,
39831,CA-0185,closed,Kenakskaniss Airport,CA,CA-ON,,,
39832,CA-0186,closed,Ketza River Airport,CA,CA-YT,,,
42747,CA-0187,heliport,Citadelle de Québec Heliport,CA,CA-QC,Quebec,,
39834,CA-0188,closed,Kilometer 176 Airport,CA,CA-SK,,,
39835,CA-0189,closed,Kimsquit Airport,CA,CA-BC,,,
39836,CA-0190,closed,Kincaid Airport,CA,CA-SK,,,
39837,CA-0191,closed,King Christian Airport,CA,CA-NU,,,
39838,CA-0192,closed,Kivitoo Airport,CA,CA-NU,,,
39839,CA-0193,closed,Klappan River Airport,CA,CA-BC,,,
39840,CA-0194,closed,Kluakaz Airport,CA,CA-BC,,,
39841,CA-0195,closed,Kluatanton Airport,CA,CA-BC,,,
39842,CA-0196,closed,Komakuk Beach Airport,CA,CA-YT,,,
39843,CA-0197,closed,Kotcho Airport,CA,CA-BC,,,
39844,CA-0198,closed,La Grande Airport,CA,CA-QC,,,
39845,CA-0199,closed,Lac Éon Airport,CA,CA-QC,Lac Éon,,
42748,CA-0200,heliport,Manic 5 Heliport,CA,CA-QC,MRC Manicouagan,,
39847,CA-0201,closed,Lady Franklin Point Airport,CA,CA-NU,,CYUJ,
39848,CA-0202,closed,Laforge-1 Airport,CA,CA-QC,,,
39849,CA-0203,closed,Lambert Creek Tower Airport,CA,CA-AB,,,
39850,CA-0204,closed,Lemoray Airport,CA,CA-BC,,,
